127.0.0.1 - - [25/Nov/2021:10:45:10 +0900] "GET / HTTP/1.1" 404 807
192.168.0.158 - - [25/Nov/2021:10:50:12 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:10:50:14 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:10:50:15 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:10:50:16 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:10:50:17 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:10:50:18 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:10:50:19 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:10:50:20 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:10:50:21 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:10:50:22 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:10:50:23 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:10:50:24 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:10:50:25 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:10:50:26 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:10:50:27 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:10:50:28 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:10:50:29 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:10:50:30 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:10:50:31 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:10:50:32 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:10:51:30 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:10:51:30 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:10:51:31 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:10:51:32 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:10:51:33 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:10:51:35 +0900] "POST /semi/btn.mc?temp=22&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:10:51:36 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:10:51:37 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:10:51:38 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:10:51:40 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:10:51:41 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:10:51:42 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:10:51:43 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:10:51:44 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:10:51:45 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:10:51:46 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:10:51:47 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:10:52 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:10:53 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:10:54 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:10:55 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:10:56 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:10:57 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:10:58 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:10:59 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:11:00 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:11:01 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:11:02 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:11:03 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:11:04 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:11:05 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:11:06 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:11:07 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:11:08 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:11:09 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:11:10 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:11:11 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:11:12 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:11:13 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:11:14 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:11:15 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:11:16 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:11:17 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:11:18 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:11:19 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:11:20 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:11:21 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:11:23 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:11:24 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:11:25 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:11:26 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:11:27 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:11:28 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:11:30 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:11:31 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:11:32 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:11:33 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:11:34 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:11:35 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:11:36 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:11:37 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:11:38 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:11:39 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:11:40 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:11:41 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:11:42 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:27:55 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:27:56 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:27:57 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:27:58 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:27:59 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:28:00 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:28:01 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:28:02 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:28:03 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:28:04 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:28:05 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:28:06 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:28:07 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:28:08 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:28:09 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:28:10 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:28:11 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:28:13 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:28:14 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:28:15 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:28:16 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:28:17 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:28:18 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:28:19 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:28:20 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:28:21 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:28:22 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:28:23 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:28:24 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:28:25 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:28:27 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:28:28 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:28:29 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:28:30 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:28:31 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:28:32 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:28:33 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:28:34 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:28:35 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:28:36 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:28:37 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:28:38 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:28:39 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [25/Nov/2021:11:28:41 +0900] "POST /semi/btn.mc?temp=23&btn=0 HTTP/1.1" 200 1241
